,Unnamed: 0,hostname,pl_mass (Mj),pl_mass_max,pl_mass_min,pl_mass_limflag,pl_orb_period,pl_orb_per_max,pl_orb_per_min,pl_orb_per_limflag,pl_semImjr_axis,pl_semImjr_axis_max,pl_semImjr_axis_min,pl_semImjr_axisax_limflag,[Fe/H]
2852,2852,Kepler-1863,0.0181,,,0.0,44.99760056,,,0,0.2555,,,0.0,0.21
2853,2853,Kepler-1864,0.00111,,,0.0,3.88151002,,,0,0.0488,,,0.0,0.06
2854,2854,Kepler-1865,0.00979,,,0.0,2.52400994,,,0,0.0344,,,0.0,-0.06
2855,2855,Kepler-1866,0.0157,,,0.0,11.66009998,,,0,0.1016,,,0.0,0.16
2856,2856,Kepler-1867,0.0052,,,0.0,9.88735962,,,0,0.0872,,,0.0,-0.24
2857,2857,Kepler-1868,0.0317,,,0.0,211.0339966,,,0,0.6266,,,0.0,0.0
2858,2858,Kepler-1869,0.00458,,,0.0,8.16736031,,,0,0.0791,,,0.0,-0.06
2859,2859,Kepler-1869,0.00104,,,0.0,1.7168283,9.41e-06,-9.41e-06,0,0.028,,,0.0,-0.06
2860,2860,Kepler-187,0.00809,,,0.0,4.938864,5.8e-05,-5.8e-05,0,0.059,,,0.0,-0.04
2861,2861,Kepler-187,0.0239,,,0.0,10.640263,4.8e-05,-4.8e-05,0,0.099,,,0.0,-0.04
2862,2862,Kepler-1870,0.0159,,,0.0,3.60694003,,,0,0.0453,,,0.0,0.07
2863,2863,Kepler-1871,0.0203,,,0.0,1.95270002,,,0,0.0308,,,0.0,0.12
2864,2864,Kepler-1872,0.0197,,,0.0,3.82591009,,,0,0.0465,,,0.0,0.32
2865,2865,Kepler-1873,0.0103,,,0.0,0.558842,,,0,0.0128,,,0.0,0.21
2866,2866,Kepler-1874,0.0174,,,0.0,56.57320023,,,0,0.2633,,,0.0,0.24
2867,2867,Kepler-1875,0.033,,,0.0,34.45859909,,,0,0.2039,,,0.0,-0.5
2868,2868,Kepler-1876,0.00755,,,1.0,6.99205,3.8e-05,-3.8e-05,0,0.0758,0.0019,-0.0019,0.0,-0.06
2869,2869,Kepler-1877,0.00056,,,0.0,2.37756991,,,0,0.0351,,,0.0,0.24
2870,2870,Kepler-1878,0.0279,,,0.0,4.44587994,,,0,0.0521,,,0.0,-0.26
2871,2871,Kepler-1879,0.0155,,,0.0,10.61340046,,,0,0.0953,,,0.0,0.0
2872,2872,Kepler-188,0.0109,,,0.0,2.061897,1e-05,-1e-05,0,0.032,,,0.0,0.15
2873,2873,Kepler-188,0.0324,,,0.0,5.996553,1.5e-05,-1.5e-05,0,0.066,,,0.0,0.15
2874,2874,Kepler-1880,0.0161,,,0.0,6.30921984,,,0,0.054,,,0.0,-0.92
2875,2875,Kepler-1881,0.0289,,,0.0,159.3939972,,,0,0.5368,,,0.0,0.12
2876,2876,Kepler-1882,0.00886,,,0.0,13.78730011,,,0,0.1151,,,0.0,0.26
2877,2877,Kepler-1883,0.0334,,,0.0,103.427002,,,0,0.4438,,,0.0,-0.12
2878,2878,Kepler-1884,0.0124,,,0.0,8.98832035,,,0,0.0845,,,0.0,-0.2
2879,2879,Kepler-1885,0.0091,,,0.0,2.52255988,,,0,0.036,,,0.0,0.07
2880,2880,Kepler-1886,0.0226,,,0.0,24.2758007,,,0,0.16,,,0.0,-0.2
2881,2881,Kepler-1887,0.0279,,,0.0,19.94750023,,,0,0.1421,,,0.0,-0.1
2882,2882,Kepler-1888,0.00729,,,0.0,11.39169979,,,0,0.0956,,,0.0,0.0
2883,2883,Kepler-1889,0.0282,,,0.0,37.30369949,,,0,0.2082,,,0.0,-0.28
2884,2884,Kepler-189,0.00606,,,0.0,10.399931,8.5e-05,-8.5e-05,0,0.088,,,0.0,-0.04
2885,2885,Kepler-189,0.071,0.054,-0.033,0.0,20.134866,5.7e-05,-5.7e-05,0,0.137,,,0.0,-0.04
2886,2886,Kepler-1890,0.00185,,,0.0,4.82059002,,,0,0.0563,,,0.0,-0.16
2887,2887,Kepler-1891,0.00921,,,0.0,4.02229023,,,0,0.0473,,,0.0,-0.14
2888,2888,Kepler-1892,0.0127,,,0.0,6.33123016,,,0,0.0633,,,0.0,-0.22
2889,2889,Kepler-1893,0.0112,,,0.0,4.17936993,,,0,0.0504,,,0.0,0.16
2890,2890,Kepler-1894,0.0059,,,0.0,2.76266003,,,0,0.0385,,,0.0,0.0
2891,2891,Kepler-1894,0.00606,,,0.0,5.05368985,5.076e-05,-5.076e-05,0,0.0576,,,0.0,0.0
2892,2892,Kepler-1895,0.0162,,,0.0,6.07029009,,,0,0.0615,,,0.0,0.1
2893,2893,Kepler-1896,0.0308,,,0.0,44.87020111,,,0,0.2529,,,0.0,-0.1
2894,2894,Kepler-1897,0.0262,,,0.0,24.22030067,,,0,0.1546,,,0.0,0.02
2895,2895,Kepler-1898,0.00239,,,0.0,4.76562023,,,0,0.0522,,,0.0,-0.28
2896,2896,Kepler-1899,0.00952,,,0.0,4.0957799,,,0,0.0457,,,0.0,0.07
2897,2897,Kepler-19,0.01919,0.00881,-0.0085,0.0,9.28699,0.0,0.0,0,0.0846,0.0012,-0.0012,0.0,-0.03
2898,2898,Kepler-19,0.04122,0.0085,-0.0085,0.0,28.731,0.012,-0.005,0,,,,,-0.03
2899,2899,Kepler-19,0.07079,0.00378,-0.01762,0.0,62.95,0.04,-0.3,0,,,,,-0.03
2900,2900,Kepler-190,0.00961,,,0.0,2.019999,3e-06,-3e-06,0,0.03,,,0.0,0.06
2901,2901,Kepler-190,0.00859,,,0.0,3.763024,9e-06,-9e-06,0,0.045,,,0.0,0.06
2902,2902,Kepler-1900,0.0103,,,0.0,2.9862299,,,0,0.042,,,0.0,-0.04
2903,2903,Kepler-1901,0.00873,,,0.0,3.48412991,,,0,0.0453,,,0.0,0.14
2904,2904,Kepler-1902,0.00546,,,0.0,3.82222009,,,0,0.0385,,,0.0,0.06
2905,2905,Kepler-1903,0.0184,,,0.0,17.0678997,,,0,0.1321,,,0.0,-0.34
2906,2906,Kepler-1904,0.00791,,,0.0,4.57702017,,,0,0.0436,,,0.0,-0.1
2907,2907,Kepler-1905,0.00845,,,0.0,3.42392993,,,0,0.0451,,,0.0,0.16
2908,2908,Kepler-1906,0.0256,,,0.0,7.36268997,,,0,0.0738,,,0.0,-0.12
2909,2909,Kepler-1907,0.00185,,,0.0,5.65245009,,,0,0.0565,,,0.0,-0.16
2910,2910,Kepler-1907,0.00513,,,0.0,14.86390018,,,0,0.1076,,,0.0,-0.16
2911,2911,Kepler-1909,0.00419,,,0.0,2.39160991,,,0,0.0306,,,0.0,-0.42
2912,2912,Kepler-191,0.00742,,,0.0,9.939632,6.6e-05,-6.6e-05,0,0.087,,,0.0,0.13
2913,2913,Kepler-191,0.013,,,0.0,17.738506,8.2e-05,-8.2e-05,0,0.128,,,0.0,0.13
2914,2914,Kepler-191,0.0183,,,0.0,5.94504102,7.63e-06,-7.63e-06,0,0.0599,,,0.0,0.13
2915,2915,Kepler-1910,0.0056,,,0.0,5.68876982,,,0,0.0536,,,0.0,-0.02
2916,2916,Kepler-1911,0.00318,,,0.0,5.9907999,,,0,0.0636,,,0.0,0.0
2917,2917,Kepler-1912,0.00758,,,0.0,6.05921984,,,0,0.0646,,,0.0,0.04
2918,2918,Kepler-1913,0.00918,,,0.0,14.1960001,,,0,0.1209,,,0.0,0.07
2919,2919,Kepler-1914,0.0282,,,0.0,30.82789993,,,0,0.1954,,,0.0,-0.04
2920,2920,Kepler-1915,0.0329,,,0.0,13.83539963,,,0,0.114,,,0.0,-0.06
2921,2921,Kepler-1916,0.0231,,,0.0,31.25429916,,,0,0.2053,,,0.0,0.07
2922,2922,Kepler-1917,0.0133,,,0.0,12.90240002,,,0,0.103,,,0.0,-0.22
2923,2923,Kepler-1918,0.0185,,,0.0,47.0564003,,,0,0.2524,,,0.0,-0.16
2924,2924,Kepler-1919,0.0232,,,0.0,37.88660049,,,0,0.2107,,,0.0,-0.16
2925,2925,Kepler-192,0.025,,,0.0,9.926746,1.8e-05,-1.8e-05,0,0.09,,,0.0,0.31
2926,2926,Kepler-192,0.0258,,,0.0,21.2234,7.6e-05,-7.6e-05,0,0.15,,,0.0,0.31
2927,2927,Kepler-192,0.00328,,,0.0,6.47027579,4.32e-05,-4.32e-05,0,0.0668,,,0.0,0.31
2928,2928,Kepler-1920,0.0284,,,0.0,30.2541008,,,0,0.2043,,,0.0,0.21
2929,2929,Kepler-1921,0.0274,,,0.0,20.03479958,,,0,0.1557,,,0.0,0.02
2930,2930,Kepler-1921,0.00809,,,0.0,3.15722086,1.947e-05,-1.947e-05,0,0.0454,,,0.0,0.02
2931,2931,Kepler-1922,0.0184,,,0.0,13.22259998,,,0,0.1077,,,0.0,-0.28
2932,2932,Kepler-1923,0.0142,,,0.0,52.60969925,,,0,0.2846,,,0.0,0.16
2933,2933,Kepler-1924,0.0237,,,0.0,15.33170033,,,0,0.1216,,,0.0,0.16
2934,2934,Kepler-1925,0.0292,,,0.0,46.71640015,,,0,0.2588,,,0.0,0.16
2935,2935,Kepler-1926,0.0188,,,0.0,42.87770081,,,0,0.2197,,,0.0,-0.16
2936,2936,Kepler-1927,0.0362,,,0.0,73.75039673,,,0,0.3859,,,0.0,0.14
2937,2937,Kepler-1928,0.0146,,,0.0,19.57783,2.2e-05,-2.1e-05,0,0.194,0.032,-0.039,0.0,0.06
2938,2938,Kepler-1929,0.0304,,,0.0,59.36249924,,,0,0.2987,,,0.0,-0.02
2939,2939,Kepler-193,0.0198,,,0.0,11.38848,5.4e-05,-5.4e-05,0,0.106,,,0.0,0.0
2940,2940,Kepler-193,0.0252,,,0.0,50.697494,0.000446,-0.000446,0,0.286,,,0.0,0.0
2941,2941,Kepler-1930,0.00929,,,0.0,13.02680016,,,0,0.1025,,,0.0,0.22
2942,2942,Kepler-1931,0.0237,,,0.0,38.5760994,,,0,0.2356,,,0.0,0.12
2943,2943,Kepler-1932,0.00914,,,0.0,0.52417702,,,0,0.0123,,,0.0,0.14
2944,2944,Kepler-1933,0.00553,,,0.0,4.94329023,,,0,0.0561,,,0.0,0.1
2945,2945,Kepler-1934,0.00221,,,0.0,1.41975999,,,0,0.0245,,,0.0,-0.14
2946,2946,Kepler-1935,0.0214,,,0.0,3.95140004,,,0,0.0463,,,0.0,-0.18
2947,2947,Kepler-1936,0.032,,,0.0,126.5569992,,,0,0.5548,,,0.0,0.1
2948,2948,Kepler-1937,0.0295,,,0.0,9.68859959,,,0,0.0943,,,0.0,-0.06
2949,2949,Kepler-1938,0.0126,,,0.0,13.06260014,,,0,0.0938,,,0.0,-0.22
2950,2950,Kepler-1939,0.00528,,,0.0,2.7906599,,,0,0.0334,,,0.0,-0.18
2951,2951,Kepler-194,0.00909,,,0.0,2.092281,8e-06,-8e-06,0,0.032,,,0.0,-0.03
2952,2952,Kepler-194,0.0227,,,0.0,17.308032,7.9e-05,-7.9e-05,0,0.131,,,0.0,-0.03
2953,2953,Kepler-194,0.02,,,0.0,52.814973,0.000481,-0.000481,0,0.275,,,0.0,-0.03
2954,2954,Kepler-1940,0.00948,,,0.0,4.95061016,,,0,0.0525,,,0.0,-0.44
2955,2955,Kepler-1941,0.0236,,,0.0,31.33510017,,,0,0.2054,,,0.0,-0.06
2956,2956,Kepler-1942,0.0161,,,0.0,4.62604999,,,0,0.0516,,,0.0,-0.5
2957,2957,Kepler-1943,0.00949,,,0.0,4.85018015,,,0,0.0571,,,0.0,-0.06
2958,2958,Kepler-1944,0.0253,,,0.0,9.84257984,,,0,0.0918,,,0.0,0.48
2959,2959,Kepler-1945,0.00695,,,0.0,6.08003998,,,0,0.0597,,,0.0,0.04
2960,2960,Kepler-1946,0.0212,,,0.0,3.03519011,,,0,0.0394,,,0.0,-0.04
2961,2961,Kepler-1947,0.00317,,,0.0,6.9636302,,,0,0.0711,,,0.0,-0.44
2962,2962,Kepler-1948,0.00343,,,0.0,15.57129955,,,0,0.1022,,,0.0,0.12
2963,2963,Kepler-1949,0.0175,,,0.0,2.20828009,,,0,0.0352,,,0.0,0.14
2964,2964,Kepler-195,0.015,,,0.0,8.307872,2e-05,-2e-05,0,0.077,,,0.0,0.04
2965,2965,Kepler-195,0.00951,,,0.0,34.096863,0.000371,-0.000371,0,0.197,,,0.0,0.04
2966,2966,Kepler-1950,0.00927,,,0.0,10.77690029,,,0,0.0871,,,0.0,-0.34
2967,2967,Kepler-1951,0.0189,,,0.0,20.65780067,,,0,0.1435,,,0.0,0.14
2968,2968,Kepler-1952,0.0065,,,0.0,27.21080017,,,0,0.1724,,,0.0,-0.34
2969,2969,Kepler-1953,0.00692,,,0.0,6.24565983,,,0,0.0607,,,0.0,-0.02
2970,2970,Kepler-1954,0.0123,,,0.0,5.88343,,,0,0.0625,,,0.0,-0.24
2971,2971,Kepler-1955,0.00531,,,0.0,14.26519966,,,0,0.117,,,0.0,0.14
2972,2972,Kepler-1956,0.00416,,,0.0,5.94371986,,,0,0.0563,,,0.0,0.04
2973,2973,Kepler-1957,0.00248,,,0.0,2.18662,,,0,0.0299,,,0.0,0.0
2974,2974,Kepler-1958,0.0153,,,0.0,9.32861996,,,0,0.0856,,,0.0,-0.1
2975,2975,Kepler-1959,0.00494,,,0.0,6.38669014,,,0,0.0617,,,0.0,-0.02
2976,2976,Kepler-196,0.0134,,,0.0,20.739886,6.6e-05,-6.6e-05,0,0.138,,,0.0,0.03
2977,2977,Kepler-196,0.0178,,,0.0,47.427737,0.000223,-0.000223,0,0.24,,,0.0,0.03
2978,2978,Kepler-196,0.0238,,,0.0,122.0800018,,,0,0.4484,,,0.0,0.03
2979,2979,Kepler-1960,0.00712,,,0.0,2.29794002,,,0,0.0354,,,0.0,-0.18
2980,2980,Kepler-1961,0.0102,,,0.0,5.6047101,,,0,0.0588,,,0.0,-0.16
2981,2981,Kepler-1962,0.00614,,,0.0,7.99145985,,,0,0.0783,,,0.0,0.16
2982,2982,Kepler-1963,0.00106,,,0.0,1.96226001,,,0,0.0298,,,0.0,-0.1
2983,2983,Kepler-1964,0.012,,,0.0,2.44082999,,,0,0.0322,,,0.0,-0.08
2984,2984,Kepler-1965,0.00756,,,0.0,41.86869812,,,0,0.2301,,,0.0,-0.3
2985,2985,Kepler-1966,0.00437,,,0.0,8.61742973,,,0,0.0763,,,0.0,0.16
2986,2986,Kepler-1967,0.00099,,,0.0,7.28169012,,,0,0.0735,,,0.0,0.32
2987,2987,Kepler-1968,0.00899,,,0.0,7.2810998,,,0,0.0696,,,0.0,0.18
2988,2988,Kepler-1969,0.0109,,,0.0,6.64752007,,,0,0.0717,,,0.0,0.07
2989,2989,Kepler-197,0.00328,,,0.0,5.599308,2.3e-05,-2.3e-05,0,0.06,,,0.0,-0.41
2990,2990,Kepler-197,0.017,0.01,-0.009,0.0,10.349695,4.5e-05,-4.5e-05,0,0.09,,,0.0,-0.41
2991,2991,Kepler-197,0.00624,,,0.0,15.677563,9.6e-05,-9.6e-05,0,0.119,,,0.0,-0.41
2992,2992,Kepler-197,0.00218,,,0.0,25.209715,0.000387,-0.000387,0,0.164,,,0.0,-0.41
2993,2993,Kepler-1972,0.00636,0.00176,-0.00195,0.0,7.54425,0.00054,-0.00054,0,0.0763,,,0.0,0.23
2994,2994,Kepler-1972,0.00664,0.00186,-0.00205,0.0,11.3295,0.0011,-0.0011,0,0.1041,,,0.0,0.23
2995,2995,Kepler-198,0.0263,,,0.0,17.790037,3.5e-05,-3.5e-05,0,0.131,,,0.0,0.13
2996,2996,Kepler-198,0.021,,,0.0,49.567416,0.00022,-0.00022,0,0.259,,,0.0,0.13
2997,2997,Kepler-198,0.0093,,,0.0,1.31184443,1.33e-06,-1.33e-06,0,0.0229,,,0.0,0.13
2998,2998,Kepler-199,0.031,,,0.0,23.637604,5e-05,-5e-05,0,0.158,,,0.0,0.0
2999,2999,Kepler-199,0.0334,,,0.0,67.093408,0.00019,-0.00019,0,0.316,,,0.0,0.0
3000,3000,Kepler-20,0.03052,0.00409,-0.00409,0.0,3.6961049,1.6e-06,-1.6e-06,0,0.04565,0.00089,-0.00089,0.0,0.11
3001,3001,Kepler-20,0.03492,0.00661,-0.00661,0.0,10.8540774,2.1e-06,-2.1e-06,0,0.0936,0.0018,-0.0018,0.0,0.11
3002,3002,Kepler-20,0.04216,0.01164,-0.01133,0.0,77.611455,9.6e-05,-9.6e-05,0,0.3474,0.0067,-0.0067,0.0,0.11
3003,3003,Kepler-20,0.00239,,,1.0,6.0984882,9.9e-06,-9.9e-06,0,0.0637,0.0012,-0.0012,0.0,0.11
3004,3004,Kepler-20,0.0044,,,1.0,19.578328,4.8e-05,-4.8e-05,0,0.1387,0.0027,-0.0027,0.0,0.11
3005,3005,Kepler-20,0.0628,0.00969,-0.01136,0.0,34.94,0.038,-0.035,0,0.2055,0.0022,-0.0021,0.0,0.11
3006,3006,Kepler-200,0.0163,,,0.0,8.594805,3.6e-05,-3.6e-05,0,0.08,,,0.0,-0.03
3007,3007,Kepler-200,0.00993,,,0.0,10.222157,5.3e-05,-5.3e-05,0,0.09,,,0.0,-0.03
3008,3008,Kepler-201,0.0208,,,0.0,25.672083,7.5e-05,-7.5e-05,0,0.175,,,0.0,-0.03
3009,3009,Kepler-201,0.0267,,,0.0,151.884058,0.002014,-0.002014,0,0.573,,,0.0,-0.03
3010,3010,Kepler-202,0.0104,,,0.0,4.069427,7e-06,-7e-06,0,0.045,,,0.0,-0.21
3011,3011,Kepler-202,0.0128,,,0.0,16.282493,3.8e-05,-3.8e-05,0,0.113,,,0.0,-0.21
3012,3012,Kepler-203,0.0224,,,0.0,3.162697,4e-06,-4e-06,0,0.043,,,0.0,0.08
3014,3014,Kepler-203,0.107,0.577,-0.104,0.0,11.32972,8e-05,-8e-05,0,0.1,,,0.0,0.08
3015,3015,Kepler-204,0.0218,,,0.0,14.400974,5.6e-05,-5.6e-05,0,0.117,,,0.0,0.07
3016,3016,Kepler-204,0.0121,,,0.0,25.660593,0.000288,-0.000288,0,0.173,,,0.0,0.07
3017,3017,Kepler-205,0.00909,,,0.0,2.75564,2e-06,-2e-06,0,0.032,,,0.0,-0.3
3018,3018,Kepler-205,0.0105,,,0.0,20.306546,3.8e-05,-3.8e-05,0,0.122,,,0.0,-0.3
3019,3019,Kepler-206,0.00588,,,0.0,7.781987,5.8e-05,-5.8e-05,0,0.078,,,0.0,0.06
3020,3020,Kepler-206,0.0119,,,0.0,13.137471,6.5e-05,-6.5e-05,0,0.111,,,0.0,0.06
3021,3021,Kepler-206,0.0057,,,0.0,23.44281,0.000453,-0.000453,0,0.163,,,0.0,0.06
3022,3022,Kepler-207,0.00972,,,0.0,1.611865,6e-06,-6e-06,0,0.029,,,0.0,0.29
3023,3023,Kepler-207,0.00899,,,0.0,3.071571,1.6e-05,-1.6e-05,0,0.044,,,0.0,0.29
3024,3024,Kepler-207,0.0345,,,0.0,5.868075,9e-06,-9e-06,0,0.068,,,0.0,0.29
3025,3025,Kepler-208,0.0104,,,0.0,4.22864,1.8e-05,-1.8e-05,0,0.054,,,0.0,0.02
3026,3026,Kepler-208,0.0079,,,0.0,7.466623,6.7e-05,-6.7e-05,0,0.079,,,0.0,0.02
3027,3027,Kepler-208,0.00588,,,0.0,11.131786,0.000131,-0.000131,0,0.103,,,0.0,0.02
3028,3028,Kepler-208,0.00879,,,0.0,16.259458,0.000176,-0.000176,0,0.132,,,0.0,0.02
3029,3029,Kepler-209,0.018,,,0.0,16.087845,4.1e-05,-4.1e-05,0,0.122,,,0.0,0.14
3030,3030,Kepler-209,0.0308,,,0.0,41.749882,0.000106,-0.000106,0,0.231,,,0.0,0.14
3031,3031,Kepler-21,0.0236,0.00409,-0.00409,0.0,2.7858212,3.2e-06,-3.2e-06,0,0.0434,0.00021,-0.00032,0.0,0.05
3032,3032,Kepler-210,0.0282,,,0.0,2.453234,1e-06,-1e-06,0,0.032,,,0.0,-0.09
3033,3033,Kepler-210,0.0401,,,0.0,7.972513,3e-06,-3e-06,0,0.07,,,0.0,-0.09
3034,3034,Kepler-211,0.00669,,,0.0,4.138575,1e-05,-1e-05,0,0.048,,,0.0,0.18
3035,3035,Kepler-211,0.058,0.07,-0.053,0.0,6.04045,1.6e-05,-1.6e-05,0,0.062,,,0.0,0.18
3036,3036,Kepler-212,0.00416,,,0.0,16.257582,0.000378,-0.000378,0,0.133,,,0.0,0.22
3037,3037,Kepler-212,0.025,,,0.0,31.805174,0.000142,-0.000142,0,0.207,,,0.0,0.22
3038,3038,Kepler-213,0.0102,,,0.0,2.46236,6e-06,-6e-06,0,0.036,,,0.0,0.15
3039,3039,Kepler-213,0.0191,,,0.0,4.822962,8e-06,-8e-06,0,0.057,,,0.0,0.15
3040,3040,Kepler-214,0.023,,,0.0,15.660544,8e-05,-8e-05,0,0.13,,,0.0,-0.02
3041,3041,Kepler-214,0.0163,,,0.0,28.7798,0.000397,-0.000397,0,0.194,,,0.0,-0.02
3042,3042,Kepler-215,0.0102,,,0.0,9.360672,4e-05,-4e-05,0,0.084,,,0.0,-0.43
3043,3043,Kepler-215,0.0119,,,0.0,14.667108,8.9e-05,-8.9e-05,0,0.113,,,0.0,-0.43
3044,3044,Kepler-215,0.074,0.054,-0.037,0.0,30.864423,9.2e-05,-9.2e-05,0,0.185,,,0.0,-0.43
3045,3045,Kepler-215,0.0117,,,0.0,68.16101,0.00063,-0.00063,0,0.314,,,0.0,-0.43
3046,3046,Kepler-216,0.0193,,,0.0,7.693641,3.1e-05,-3.1e-05,0,0.079,,,0.0,-0.07
3047,3047,Kepler-216,0.0298,,,0.0,17.406669,5.7e-05,-5.7e-05,0,0.136,,,0.0,-0.07
3048,3048,Kepler-217,0.0176,,,0.0,5.374943,1.9e-05,-1.9e-05,0,0.065,,,0.0,-0.07
3049,3049,Kepler-217,0.0128,,,0.0,8.586004,5.3e-05,-5.3e-05,0,0.089,,,0.0,-0.07
3050,3050,Kepler-217,0.00724,,,0.0,3.88689525,2.241e-05,-2.241e-05,0,0.0505,,,0.0,-0.07
3051,3051,Kepler-218,0.00879,,,0.0,3.619337,1.1e-05,-1.1e-05,0,0.046,,,0.0,0.37
3052,3052,Kepler-218,0.0315,,,0.0,44.699576,0.000167,-0.000167,0,0.248,,,0.0,0.37
3053,3053,Kepler-218,0.0238,,,0.0,124.5244647,0.0005822,-0.0005822,0,0.4865,,,0.0,0.37
3054,3054,Kepler-219,0.0283,,,0.0,4.585512,8e-06,-8e-06,0,0.057,,,0.0,0.36
3055,3055,Kepler-219,0.0394,,,0.0,22.714613,7.5e-05,-7.5e-05,0,0.165,,,0.0,0.36
3056,3056,Kepler-219,0.06,0.094,-0.056,0.0,47.903645,0.000307,-0.000307,0,0.272,,,0.0,0.36
3057,3057,Kepler-22,0.02863,,,1.0,289.863876,1.3e-05,-1.3e-05,0,0.812,0.011,-0.013,0.0,-0.2
3058,3058,Kepler-220,0.00144,,,0.0,4.159807,1e-05,-1e-05,0,0.046,,,0.0,-0.01
3059,3059,Kepler-220,0.00972,,,0.0,9.034199,9e-06,-9e-06,0,0.076,,,0.0,-0.01
3060,3060,Kepler-220,0.00284,,,0.0,28.122397,0.000162,-0.000162,0,0.163,,,0.0,-0.01
3061,3061,Kepler-220,0.00733,,,0.0,45.902733,0.000192,-0.000192,0,0.226,,,0.0,-0.01
3062,3062,Kepler-221,0.0112,,,0.0,2.795906,4e-06,-4e-06,0,0.037,,,0.0,0.04
3063,3063,Kepler-221,0.048,0.032,-0.021,0.0,5.690586,4e-06,-4e-06,0,0.059,,,0.0,0.04
3064,3064,Kepler-221,0.0249,,,0.0,10.04156,1.1e-05,-1.1e-05,0,0.087,,,0.0,0.04
3065,3065,Kepler-221,0.0233,,,0.0,18.369917,2.9e-05,-2.9e-05,0,0.13,,,0.0,0.04
3066,3066,Kepler-222,0.0319,,,0.0,3.936981,5e-06,-5e-06,0,0.048,,,0.0,0.33
3067,3067,Kepler-222,0.0612,,,0.0,10.08881,1.1e-05,-1.1e-05,0,0.091,,,0.0,0.33
3068,3068,Kepler-222,0.0415,,,0.0,28.081912,6.9e-05,-6.9e-05,0,0.18,,,0.0,0.33
3069,3069,Kepler-223,0.02328,0.00409,-0.00346,0.0,7.38449,0.00022,-0.00022,0,0.0756,,,0.0,0.1
3070,3070,Kepler-223,0.01605,0.00535,-0.00346,0.0,9.84564,0.00052,-0.00051,0,0.0916,,,0.0,0.1
3071,3071,Kepler-223,0.02517,0.00472,-0.00409,0.0,14.78869,0.0003,-0.00027,0,0.1201,,,0.0,0.1
3072,3072,Kepler-223,0.0151,0.0044,-0.00378,0.0,19.72567,0.00055,-0.00054,0,0.1455,,,0.0,0.1
3073,3073,Kepler-224,0.0079,,,0.0,3.132924,1.4e-05,-1.4e-05,0,0.038,,,0.0,-0.06
3074,3074,Kepler-224,0.0312,,,0.0,5.925003,1e-05,-1e-05,0,0.058,,,0.0,-0.06
3075,3075,Kepler-224,0.0186,,,0.0,11.349393,3.4e-05,-3.4e-05,0,0.089,,,0.0,-0.06
3076,3076,Kepler-224,0.0143,,,0.0,18.643577,8.7e-05,-8.7e-05,0,0.124,,,0.0,-0.06
3077,3077,Kepler-225,0.00588,,,0.0,6.738975,4.1e-05,-4.1e-05,0,0.056,,,0.0,-0.11
3078,3078,Kepler-225,0.0127,,,0.0,18.794234,7.6e-05,-7.6e-05,0,0.111,,,0.0,-0.11
3079,3079,Kepler-226,0.076,0.037,-0.032,0.0,3.940997,2e-05,-2e-05,0,0.047,,,0.0,0.09
3080,3080,Kepler-226,0.142,0.071,-0.06,0.0,5.349555,1.4e-05,-1.4e-05,0,0.058,,,0.0,0.09
3081,3081,Kepler-226,0.00624,,,0.0,8.109044,9.4e-05,-9.4e-05,0,0.076,,,0.0,0.09
3082,3082,Kepler-227,0.031,,,0.0,9.488015,3.9e-05,-3.9e-05,0,0.09,,,0.0,0.1
3083,3083,Kepler-227,0.0298,,,0.0,54.418694,0.00046,-0.00046,0,0.29,,,0.0,0.1
3084,3084,Kepler-228,0.0093,,,0.0,2.566546,2.6e-05,-2.6e-05,0,0.038,,,0.0,0.18
3085,3085,Kepler-228,0.0244,,,0.0,4.134444,1.8e-05,-1.8e-05,0,0.052,,,0.0,0.18
3086,3086,Kepler-228,0.0483,,,0.0,11.094286,3.6e-05,-3.6e-05,0,0.101,,,0.0,0.18
3087,3087,Kepler-229,0.0172,,,0.0,6.252972,2.1e-05,-2.1e-05,0,0.062,,,0.0,0.06
3088,3088,Kepler-229,0.0676,,,0.0,16.068638,1.9e-05,-1.9e-05,0,0.117,,,0.0,0.06
3089,3089,Kepler-229,0.0445,,,0.0,41.194912,0.000248,-0.000248,0,0.22,,,0.0,0.06
3092,3092,Kepler-23,0.055,0.043,-0.037,0.0,15.274299,0.000104,-0.000104,0,0.124,,,0.0,-0.09
3093,3093,Kepler-230,0.0529,,,0.0,32.625555,0.000126,-0.000126,0,0.191,,,0.0,-0.21
3094,3094,Kepler-230,0.0152,,,0.0,91.773242,0.001618,-0.001618,0,0.38,,,0.0,-0.21
3095,3095,Kepler-231,0.111,0.062,-0.052,0.0,10.065275,2.7e-05,-2.7e-05,0,0.074,,,0.0,-0.1
3096,3096,Kepler-231,0.076,0.042,-0.035,0.0,19.271566,9.9e-05,-9.9e-05,0,0.114,,,0.0,-0.1
3097,3097,Kepler-232,0.0305,,,0.0,4.431222,1.1e-05,-1.1e-05,0,0.054,,,0.0,0.08
3098,3098,Kepler-232,0.0442,,,0.0,11.379349,4.4e-05,-4.4e-05,0,0.101,,,0.0,0.08
3099,3099,Kepler-233,0.0204,,,0.0,8.472382,2.6e-05,-2.6e-05,0,0.077,,,0.0,-0.07
3100,3100,Kepler-233,0.0245,,,0.0,60.418955,0.00063,-0.00063,0,0.287,,,0.0,-0.07
